Date,Heure,S2STemp,S2SHR
03/07/2019,14:10:01,33.7,28.3
03/07/2019,15:10:01,35.4,26.8
03/07/2019,16:10:01,35.1,26.6
03/07/2019,17:10:01,30.8,33.9
03/07/2019,18:10:01,28.4,39
03/07/2019,19:10:01,26.2,43.3
03/07/2019,20:10:01,24.4,46.6
03/07/2019,21:10:01,22.2,50.7
03/07/2019,22:10:01,21.3,52.7
03/07/2019,23:10:01,19.7,56.3
04/07/2019,00:10:01,19.2,58.2
04/07/2019,01:10:01,17.6,63.1
04/07/2019,02:10:01,17.2,62.7
04/07/2019,03:10:01,16.4,63.4
04/07/2019,04:10:01,15.7,65.5
04/07/2019,05:10:01,15.4,66.3
04/07/2019,06:10:01,15.4,66.9
04/07/2019,07:10:01,21.7,51
04/07/2019,08:10:01,25,43.2
04/07/2019,09:10:01,29.1,36.8
04/07/2019,10:10:01,31.1,32.7
04/07/2019,11:10:01,33.2,28.8
04/07/2019,12:10:01,32.6,28.3
04/07/2019,13:10:01,33.7,26.1
04/07/2019,14:10:01,34.2,25.3
04/07/2019,15:10:01,37.9,21.6
04/07/2019,16:10:01,38.4,21.4
04/07/2019,17:10:01,30.7,29.3
04/07/2019,18:10:01,30.4,30.6
04/07/2019,19:10:01,29.2,32.1
04/07/2019,20:10:01,27.2,38.4
04/07/2019,21:10:01,24.9,44.6
04/07/2019,22:10:01,23.1,51.1
04/07/2019,23:10:01,22.1,55.4
05/07/2019,00:10:01,21.4,56.7
05/07/2019,01:10:01,20.7,58.1
05/07/2019,02:10:01,20,60.8
05/07/2019,03:10:01,19.3,62
05/07/2019,04:10:01,18.1,66.6
05/07/2019,05:10:01,17.7,67.6
05/07/2019,06:10:01,18.1,66.6
05/07/2019,07:10:01,19.5,61.5
05/07/2019,08:10:01,27.6,45.9
05/07/2019,09:10:01,33.1,32.6
05/07/2019,10:10:01,34,26.1
05/07/2019,11:10:01,34.1,24.8
05/07/2019,12:10:01,38.2,21.6
05/07/2019,13:10:01,36.7,23.2
05/07/2019,14:10:01,39.9,20.4
05/07/2019,15:10:01,40.7,19.5
05/07/2019,16:10:01,41.2,19
05/07/2019,17:10:01,33.8,25.8
05/07/2019,18:10:01,32.7,26.3
05/07/2019,19:10:01,31.3,27.9
05/07/2019,20:10:01,29.6,31.1
05/07/2019,21:10:01,27.2,42.9
05/07/2019,22:10:01,25.4,49.1
05/07/2019,23:10:01,23.7,53.9
06/07/2019,00:10:01,22.6,55.4
06/07/2019,01:10:01,21.2,61.4
06/07/2019,02:10:01,21.4,61.2
06/07/2019,03:10:01,20.4,66.6
06/07/2019,04:10:01,18.6,72.5
06/07/2019,05:10:01,18.4,72.3
06/07/2019,06:10:01,18.4,72.5
06/07/2019,07:10:01,25.2,54.8
06/07/2019,08:10:01,30.9,42.4
06/07/2019,09:10:01,34.8,34.8
06/07/2019,10:10:01,38.9,28.1
06/07/2019,11:10:01,40.2,25.3
06/07/2019,12:10:01,41.8,23.6
06/07/2019,13:10:01,40.4,23.9
06/07/2019,14:10:01,36.8,25.8
06/07/2019,15:10:01,40.7,22.9
06/07/2019,16:10:01,36.1,31.9
06/07/2019,17:10:01,34.3,33.1
06/07/2019,18:10:01,34.2,32.9
06/07/2019,19:10:01,31.5,35.8
06/07/2019,20:10:01,28.9,37.4
06/07/2019,21:10:01,25.7,47.1
06/07/2019,22:10:01,24.9,47.4
06/07/2019,23:10:01,24.2,49.3
07/07/2019,00:10:01,23.1,55.1
07/07/2019,01:10:01,21.9,63.7
07/07/2019,02:10:01,20.8,69.5
07/07/2019,03:10:01,20.3,72.7
07/07/2019,04:10:01,19.9,75.1
07/07/2019,05:10:01,19.4,76.4
07/07/2019,06:10:01,18.9,77.9
07/07/2019,07:10:01,19.6,74.8
07/07/2019,08:10:01,24.1,63.4
07/07/2019,09:10:01,27.1,53.7
07/07/2019,10:10:01,27.3,51.7
07/07/2019,11:10:01,26.5,52.8
07/07/2019,12:10:01,26.9,46.8
07/07/2019,13:10:01,30.7,38.1
07/07/2019,14:10:01,27.1,44.4
07/07/2019,15:10:01,24.4,49.3
07/07/2019,16:10:01,25,49.9
07/07/2019,17:10:01,24.8,52.7
07/07/2019,18:10:01,22.7,58.8
07/07/2019,19:10:01,22.1,62
07/07/2019,20:10:01,21.4,61.7
07/07/2019,21:10:01,20.2,65
07/07/2019,22:10:01,19.3,66.2
07/07/2019,23:10:01,18.9,68.5
08/07/2019,00:10:01,18.6,68.6
08/07/2019,01:10:01,18.2,70.6
08/07/2019,02:10:01,17.1,70.6
08/07/2019,03:10:01,15.3,72
08/07/2019,04:10:01,15.2,70.5
08/07/2019,05:10:01,15,71.1
08/07/2019,06:10:01,15.3,69.6
08/07/2019,07:10:01,16.1,68.8
08/07/2019,08:10:01,22.1,53.3
08/07/2019,09:10:01,26.6,41.6
08/07/2019,10:10:01,28.6,33.1
08/07/2019,11:10:01,28.6,29.4
08/07/2019,12:10:01,30.2,28.9
08/07/2019,13:10:01,27.9,30.1
08/07/2019,14:10:01,29.9,27.3
08/07/2019,15:10:01,32.4,25.6
08/07/2019,16:10:01,33.4,24.1
08/07/2019,17:10:01,26.6,33.7
08/07/2019,18:10:01,24.2,39.2
08/07/2019,19:10:01,22.9,41.9
08/07/2019,20:10:01,21.6,44.3
08/07/2019,21:10:01,20,46.6
08/07/2019,22:10:01,18.5,52.7
08/07/2019,23:10:01,17.1,57.5
09/07/2019,00:10:01,16.1,62.2
09/07/2019,01:10:01,15.1,66.9
09/07/2019,02:10:01,14.3,69.2
09/07/2019,03:10:01,13.5,72.3
09/07/2019,04:10:01,13.2,73.6
09/07/2019,05:10:01,13.2,74.8
09/07/2019,06:10:01,13.2,74.4
09/07/2019,07:10:01,18.1,60.3
09/07/2019,08:10:01,23.2,50.2
09/07/2019,09:10:01,24.7,45.4
09/07/2019,10:10:01,26.8,39
09/07/2019,11:10:01,26.6,34.7
09/07/2019,12:10:01,28.9,30.8
09/07/2019,13:10:01,26.1,33.1
09/07/2019,14:10:01,29.2,29.4
09/07/2019,15:10:01,31.7,24.8
09/07/2019,16:10:01,34.4,23.6
09/07/2019,17:10:01,27.3,32.1
09/07/2019,18:10:01,25.9,34
09/07/2019,19:10:01,24.8,35.8
09/07/2019,20:10:01,23.6,39
09/07/2019,21:10:01,21.6,44.4
09/07/2019,22:10:01,20,50.4
09/07/2019,23:10:01,19.1,53.3
10/07/2019,00:10:01,18.2,57
10/07/2019,01:10:01,17.4,59.1
10/07/2019,02:10:01,17.1,61.8
10/07/2019,03:10:01,16.5,63.9
10/07/2019,04:10:01,16.1,67.1
10/07/2019,05:10:01,14.9,70.9
10/07/2019,06:10:01,16.1,67.5
10/07/2019,07:10:01,22.2,50.1
10/07/2019,08:10:01,26.8,39.8
10/07/2019,09:10:01,28.8,34.4
10/07/2019,10:10:01,30.3,28.6
10/07/2019,11:10:01,30.2,30.1
10/07/2019,12:10:01,33.1,26.4
10/07/2019,13:10:01,35.8,24.9
10/07/2019,14:10:01,34.7,26.9
10/07/2019,15:10:01,36.2,24.9
10/07/2019,16:10:01,40,22.1
10/07/2019,17:10:01,30.1,34
10/07/2019,18:10:01,29.8,34.8
10/07/2019,19:10:01,29.2,36.8
10/07/2019,20:10:01,27.1,40.6
10/07/2019,21:10:01,25.2,46.2
10/07/2019,22:10:01,24.1,52.7
10/07/2019,23:10:01,23,55.1
11/07/2019,00:10:01,23.1,55.7
11/07/2019,01:10:01,21.9,60.2
11/07/2019,02:10:01,21.6,59.9
11/07/2019,03:10:01,20.7,63.1
11/07/2019,04:10:01,20.4,65.2
11/07/2019,05:10:01,19.9,68.2
11/07/2019,06:10:01,19.9,66.6
11/07/2019,07:10:01,20.6,65.3
11/07/2019,08:10:01,20.4,70.1
11/07/2019,09:10:01,19.1,79.5
11/07/2019,10:10:01,23.1,66.5
11/07/2019,11:10:01,26.7,51.4
11/07/2019,12:10:01,27.2,44.8
11/07/2019,13:10:01,28,44.6
11/07/2019,14:10:01,28.1,44.9
11/07/2019,15:10:01,26.2,50.2
11/07/2019,16:10:01,31.4,40.2
11/07/2019,17:10:01,29.6,41.3
11/07/2019,18:10:01,29.1,41
11/07/2019,19:10:01,27.4,44.9
11/07/2019,20:10:01,25.4,54
11/07/2019,21:10:01,24.4,62
11/07/2019,22:10:01,24.2,61.1
11/07/2019,23:10:01,22.7,68.5
12/07/2019,00:10:01,22.6,70.5
12/07/2019,01:10:01,21.7,75.4
12/07/2019,02:10:01,20.9,66.9
12/07/2019,03:10:01,20.6,64.7
12/07/2019,04:10:01,20,65.9
12/07/2019,05:10:01,19,65.8
12/07/2019,06:10:01,18.7,66.2
12/07/2019,07:10:01,22.6,57.5
12/07/2019,08:10:01,26.8,53
12/07/2019,09:10:01,30.2,47.7
12/07/2019,10:10:01,29.1,49.7
12/07/2019,11:10:01,33.5,38.7
12/07/2019,12:10:01,25.6,53.4
12/07/2019,13:10:01,33,36.3
12/07/2019,14:10:01,31.5,35.7
12/07/2019,15:10:01,30.9,38.9
12/07/2019,16:10:01,30.4,40
12/07/2019,17:10:01,29,42.7
12/07/2019,18:10:01,26.4,48.5
12/07/2019,19:10:01,26.7,46.5
12/07/2019,20:10:01,24.7,49.3
12/07/2019,21:10:01,22.7,54.6
12/07/2019,22:10:01,22,55.4
12/07/2019,23:10:01,20.7,61.5
13/07/2019,00:10:01,20.1,66
13/07/2019,01:10:01,19.3,71.1
13/07/2019,02:10:01,18.7,73.4
13/07/2019,03:10:01,17.9,78.2
13/07/2019,04:10:01,17.3,81.7
13/07/2019,05:10:01,16.8,84.6
13/07/2019,06:10:01,17.4,83.3
13/07/2019,07:10:01,21.4,71.8
13/07/2019,08:10:01,24.6,61.5
13/07/2019,09:10:01,23,59.4
13/07/2019,10:10:01,29.2,44.3
13/07/2019,11:10:01,26.2,48.5
13/07/2019,12:10:01,25.6,51
13/07/2019,13:10:01,27.4,48
13/07/2019,14:10:01,25.7,51.7
13/07/2019,15:10:01,27.4,49
13/07/2019,16:10:01,26.9,47.9
13/07/2019,17:10:01,26.3,47.1
13/07/2019,18:10:01,26.2,51.3
13/07/2019,19:10:01,24.4,54.9
13/07/2019,20:10:01,22.1,58.5
13/07/2019,21:10:01,20.5,63
13/07/2019,22:10:01,19.6,68.9
13/07/2019,23:10:01,19.1,71.5
14/07/2019,00:10:01,18.1,75.1
14/07/2019,01:10:01,17.2,79.4
14/07/2019,02:10:01,16.1,83.2
14/07/2019,03:10:01,15.4,86
14/07/2019,04:10:01,15.4,86
14/07/2019,05:10:01,15,86.9
14/07/2019,06:10:01,15.4,84.9
14/07/2019,07:10:01,20.4,68.3
14/07/2019,08:10:01,25.2,54.9
14/07/2019,09:10:01,20.6,63
14/07/2019,10:10:01,19.2,69.1
14/07/2019,11:10:01,20.1,63.4
14/07/2019,12:10:01,25.4,48
14/07/2019,13:10:01,24.6,49.3
14/07/2019,14:10:01,27.7,40.6
14/07/2019,15:10:01,29.5,37.4
14/07/2019,16:10:01,26.3,41.3
14/07/2019,17:10:01,25.3,48.7
14/07/2019,18:10:01,23.4,49.4
14/07/2019,19:10:01,22.1,54.6
14/07/2019,20:10:01,21,59.9
14/07/2019,21:10:01,19.7,63.6
14/07/2019,22:10:01,19.1,66.5
14/07/2019,23:10:01,18.5,68.8
15/07/2019,00:10:01,17.7,72.7
15/07/2019,01:10:01,17,75.4
15/07/2019,02:10:01,16.4,79
15/07/2019,03:10:01,15.7,81.7
15/07/2019,04:10:01,15.9,81.2
15/07/2019,05:10:01,15.7,81
15/07/2019,06:10:01,15.5,81.3
15/07/2019,07:10:01,16.9,76
15/07/2019,08:10:01,25.3,52.7
15/07/2019,09:10:01,28,46.2
15/07/2019,10:10:01,31.2,38.7
15/07/2019,11:10:01,27.4,42.7
15/07/2019,12:10:01,28.5,39
15/07/2019,13:10:01,32.8,33.4
15/07/2019,14:10:01,32,32.9
15/07/2019,15:10:01,32.8,32.4
15/07/2019,16:10:01,32.4,30.9
15/07/2019,17:10:01,27.2,40.5
15/07/2019,18:10:01,25.9,42.2
15/07/2019,19:10:01,24.5,45.7
15/07/2019,20:10:01,22.4,53.1
15/07/2019,21:10:01,19.7,60.2
15/07/2019,22:10:01,18.1,65.3
15/07/2019,23:10:01,17.1,67.9
16/07/2019,00:10:01,16.4,69.2
16/07/2019,01:10:01,15.9,71.9
16/07/2019,02:10:01,15.5,73.4
16/07/2019,03:10:01,14.7,76.1
16/07/2019,04:10:01,14,79
16/07/2019,05:10:01,13.5,81
16/07/2019,06:10:01,13,80.5
16/07/2019,07:10:01,19.1,63
16/07/2019,08:10:01,23.7,51.1
16/07/2019,09:10:01,26.6,44
16/07/2019,10:10:01,30,39.2
16/07/2019,11:10:01,31.3,33.9
16/07/2019,12:10:01,32.2,32.4
16/07/2019,13:10:01,33.7,29.6
16/07/2019,14:10:01,31.6,30.9
16/07/2019,15:10:01,33.6,28.9
16/07/2019,16:10:01,35.2,27.6
16/07/2019,17:10:01,29.8,35
16/07/2019,18:10:01,28.1,36.8
16/07/2019,19:10:01,27.2,40.8
16/07/2019,20:10:01,24.9,45.2
16/07/2019,21:10:01,22.8,53.4
16/07/2019,22:10:01,21.2,57.5
16/07/2019,23:10:01,19.6,64
17/07/2019,00:10:01,18.8,66.3
17/07/2019,01:10:01,18.2,68.2
17/07/2019,02:10:01,17.3,70.9
17/07/2019,03:10:01,16.9,72.7
17/07/2019,04:10:01,15.9,75.7
17/07/2019,05:10:01,15.3,78.4
17/07/2019,06:10:01,15.7,76.5
17/07/2019,07:10:01,20.6,60.5
17/07/2019,08:10:01,26.9,47.9
17/07/2019,09:10:01,30.9,39.2
17/07/2019,10:10:01,33.7,34.4
17/07/2019,11:10:01,33.9,32.7
17/07/2019,12:10:01,35,30.8
17/07/2019,13:10:01,36,27.8
17/07/2019,14:10:01,34.2,25.6
17/07/2019,15:10:01,36.4,24.3
17/07/2019,16:10:01,37.8,21.2
17/07/2019,17:10:01,32.2,25.8
17/07/2019,18:10:01,30.9,27.8
17/07/2019,19:10:01,29.2,31.1
17/07/2019,20:10:01,27.9,33.4
17/07/2019,21:10:01,25.7,36.6
17/07/2019,22:10:01,24.4,40.5
17/07/2019,23:10:01,23,48.2
18/07/2019,00:10:01,22.4,49.6
18/07/2019,01:10:01,21.1,55.2
18/07/2019,02:10:01,20.9,54.3
18/07/2019,03:10:01,20.5,53.4
18/07/2019,04:10:01,20.3,51.9
18/07/2019,05:10:01,19.2,56.7
18/07/2019,06:10:01,19.2,55.4
18/07/2019,07:10:01,22,48.7
18/07/2019,08:10:01,26.8,42.9
18/07/2019,09:10:01,30.7,36.8
18/07/2019,10:10:01,29.2,36
18/07/2019,11:10:01,28.2,42.1
18/07/2019,12:10:01,28.5,42.1
18/07/2019,13:10:01,27.7,44
18/07/2019,14:10:01,31.4,35.8
18/07/2019,15:10:01,30.9,37.6
18/07/2019,16:10:01,29.7,36.1
18/07/2019,17:10:01,28.8,36
18/07/2019,18:10:01,29.1,35.2
18/07/2019,19:10:01,27.6,37.8
18/07/2019,20:10:01,25.2,48.2
18/07/2019,21:10:01,23.3,63.4
18/07/2019,22:10:01,22.6,69.1
18/07/2019,23:10:01,22.7,68.6
19/07/2019,00:10:01,20.2,88.1
19/07/2019,01:10:01,19.6,90.1
19/07/2019,02:10:01,19.3,91.6
19/07/2019,03:10:01,19.6,89.4
19/07/2019,04:10:01,19.4,89.2
19/07/2019,05:10:01,19.1,90.5
19/07/2019,06:10:01,19.1,90
19/07/2019,07:10:01,21.2,79.7
19/07/2019,08:10:01,22.8,69.8
19/07/2019,09:10:01,23.8,64
19/07/2019,10:10:01,24.6,62.7
19/07/2019,11:10:01,24.1,60.8
19/07/2019,12:10:01,28.1,55.1
19/07/2019,13:10:01,33.1,41.6
19/07/2019,14:10:01,28.9,47.1
19/07/2019,15:10:01,29.8,45.4
19/07/2019,16:10:01,30.6,41.6
19/07/2019,17:10:01,28.5,44.8
19/07/2019,18:10:01,28.2,44.9
19/07/2019,19:10:01,28.2,44.4
19/07/2019,20:10:01,26.7,48.4
19/07/2019,21:10:01,25.1,53.7
19/07/2019,22:10:01,23.2,63
19/07/2019,23:10:01,22.1,63.9
20/07/2019,00:10:01,20.9,67.8
20/07/2019,01:10:01,20.3,67.9
20/07/2019,02:10:01,19.7,69.2
20/07/2019,03:10:01,19,72.3
20/07/2019,04:10:01,18.5,75.1
20/07/2019,05:10:01,18.5,74.1
20/07/2019,06:10:01,18.8,73.9
20/07/2019,07:10:01,21.1,68.8
20/07/2019,08:10:01,24.2,60.8
20/07/2019,09:10:01,24.3,62
20/07/2019,10:10:01,33.3,41.3
20/07/2019,11:10:01,30,48.7
20/07/2019,12:10:01,31.4,45.4
20/07/2019,13:10:01,32.7,39.4
20/07/2019,14:10:01,32.1,39.7
20/07/2019,15:10:01,32.3,39
20/07/2019,16:10:01,30.3,43.5
20/07/2019,17:10:01,29.2,50.1
20/07/2019,18:10:01,28,53.9
20/07/2019,19:10:01,27.7,54.5
20/07/2019,20:10:01,25.7,59.7
20/07/2019,21:10:01,24.3,63.4
20/07/2019,22:10:01,23.3,67.9
20/07/2019,23:10:01,22.5,70.9
21/07/2019,00:10:01,22.4,72.7
21/07/2019,01:10:01,22,72.7
21/07/2019,02:10:01,21.3,73.2
21/07/2019,03:10:01,20.9,74.4
21/07/2019,04:10:01,20.1,78.6
21/07/2019,05:10:01,19.6,81.8
21/07/2019,06:10:01,19.5,80.8
21/07/2019,07:10:01,21.2,72.9
21/07/2019,08:10:01,27.5,53.4
21/07/2019,09:10:01,29.7,44.1
21/07/2019,10:10:01,32.9,39.2
21/07/2019,11:10:01,35.3,33.4
21/07/2019,12:10:01,34.7,34.4
21/07/2019,13:10:01,33.7,34.8
21/07/2019,14:10:01,35.9,31.9
21/07/2019,15:10:01,32.1,35.7
21/07/2019,16:10:01,33.4,32.2
21/07/2019,17:10:01,31.3,33.9
21/07/2019,18:10:01,31,36.3
21/07/2019,19:10:01,28.8,39.2
21/07/2019,20:10:01,27.2,42.4
21/07/2019,21:10:01,25.6,44.8
21/07/2019,22:10:01,24.5,48.7
21/07/2019,23:10:01,22.5,57.9
22/07/2019,00:10:01,22.4,59.7
22/07/2019,01:10:01,21.6,61.2
22/07/2019,02:10:01,20.7,64.9
22/07/2019,03:10:01,19.9,67.6
22/07/2019,04:10:01,19.2,68.8
22/07/2019,05:10:01,18.5,71.6
22/07/2019,06:10:01,18.3,73.3
22/07/2019,07:10:01,22.7,60.6
22/07/2019,08:10:01,28.4,47.7
22/07/2019,09:10:01,33.1,38.6
22/07/2019,10:10:01,37.1,31.1
22/07/2019,11:10:01,38.3,27.9
22/07/2019,12:10:01,40.4,25.6
22/07/2019,13:10:01,39,26.9
22/07/2019,14:10:01,37,28.3
22/07/2019,15:10:01,37.7,27.3
22/07/2019,16:10:01,39.2,25.1
22/07/2019,17:10:01,35,29.8
22/07/2019,18:10:01,34.4,30.4
22/07/2019,19:10:01,32.5,32.2
22/07/2019,20:10:01,30.4,35.2
22/07/2019,21:10:01,28.2,40.3
22/07/2019,22:10:01,27.1,41.8
22/07/2019,23:10:01,25.2,50.5
23/07/2019,00:10:01,24.7,50.2
23/07/2019,01:10:01,24.1,55.2
23/07/2019,02:10:01,23.2,59.9
23/07/2019,03:10:01,22.2,63.6
23/07/2019,04:10:01,21.2,67.2
23/07/2019,05:10:01,20.4,67.5
23/07/2019,06:10:01,20.4,67.5
23/07/2019,07:10:01,27.1,51.1
23/07/2019,08:10:01,30.8,43.8
23/07/2019,09:10:01,32.7,37.4
23/07/2019,10:10:01,37.6,32.4
23/07/2019,11:10:01,37.8,28.8
23/07/2019,12:10:01,37.3,26.1
23/07/2019,13:10:01,38,23.8
23/07/2019,14:10:01,39.9,21.4
23/07/2019,15:10:01,40.6,20.7
23/07/2019,16:10:01,42.3,19.3
23/07/2019,17:10:01,38.7,21.6
23/07/2019,18:10:01,36.7,24.4
23/07/2019,19:10:01,36,24.1
23/07/2019,20:10:01,34.9,26.4
23/07/2019,21:10:01,32.7,29.1
23/07/2019,22:10:01,30.6,34.2
23/07/2019,23:10:01,27.8,46.5
24/07/2019,00:10:01,27.6,41.1
24/07/2019,01:10:01,26.2,45.5
24/07/2019,02:10:01,26.7,44.9
24/07/2019,03:10:01,25.3,49.7
24/07/2019,04:10:01,24.3,54.2
24/07/2019,05:10:01,23.1,58.5
24/07/2019,06:10:01,23.7,57.8
24/07/2019,07:10:01,27.4,50.8
24/07/2019,08:10:01,31.8,43
24/07/2019,09:10:01,34.9,37.8
24/07/2019,10:10:01,39.6,32.1
24/07/2019,11:10:01,45.7,23.6
24/07/2019,12:10:01,47.4,21
24/07/2019,13:10:01,44.1,24.8
24/07/2019,14:10:01,47.5,21
24/07/2019,15:10:01,45.5,20
24/07/2019,16:10:01,48.5,17.3
24/07/2019,17:10:01,42.7,21.7
24/07/2019,18:10:01,42,22.2
24/07/2019,19:10:01,40,25.4
24/07/2019,20:10:01,37.4,28.9
24/07/2019,21:10:01,35,33.7
24/07/2019,22:10:01,33.4,37.1
24/07/2019,23:10:01,31.4,44.8
25/07/2019,00:10:01,31.2,44.8
25/07/2019,01:10:01,30.1,48.4
25/07/2019,02:10:01,29.7,47.1
25/07/2019,03:10:01,28.7,50.5
25/07/2019,04:10:01,27.2,54.8
25/07/2019,05:10:01,27.7,54
25/07/2019,06:10:01,27.1,55.4
25/07/2019,07:10:01,28.9,52.4
25/07/2019,08:10:01,33.1,45.7
25/07/2019,09:10:01,38.2,35.7
25/07/2019,10:10:01,40.4,28.8
25/07/2019,11:10:01,42.4,25.3
25/07/2019,12:10:01,44.6,23.1
25/07/2019,13:10:01,44.6,22.2
25/07/2019,14:10:01,45.5,19.7
25/07/2019,15:10:01,47.6,20
25/07/2019,16:10:01,45,18.7
25/07/2019,17:10:01,41.8,20.2
25/07/2019,18:10:01,40.7,21.7
25/07/2019,19:10:01,39.8,23.4
25/07/2019,20:10:01,38,25.3
25/07/2019,21:10:01,35.5,29.4
25/07/2019,22:10:01,33.2,33.2
25/07/2019,23:10:01,31.6,35
26/07/2019,00:10:01,30.9,33.5
26/07/2019,01:10:01,30.9,32.9
26/07/2019,02:10:01,29.9,35.5
26/07/2019,03:10:01,29.6,36.6
26/07/2019,04:10:01,28.5,41.3
26/07/2019,05:10:01,27.1,44.6
26/07/2019,06:10:01,27.7,44.4
26/07/2019,07:10:01,27.4,46.3
26/07/2019,08:10:01,29.4,42.1
26/07/2019,09:10:01,31.8,42.1
26/07/2019,10:10:01,31.7,46.8
26/07/2019,11:10:01,39.3,36
26/07/2019,12:10:01,35.8,39.2
26/07/2019,13:10:01,39,35.8
26/07/2019,14:10:01,41.7,30.4
26/07/2019,15:10:01,36.4,37.9
26/07/2019,16:10:01,43.4,27.4
26/07/2019,17:10:01,37.3,33.7
26/07/2019,18:10:01,36.9,35.7
26/07/2019,19:10:01,33.4,43.2
26/07/2019,20:10:01,30.1,48.4
26/07/2019,21:10:01,28.1,52.2
26/07/2019,22:10:01,26.6,55.7
26/07/2019,23:10:01,25.6,58.8
27/07/2019,00:10:01,24.5,61.4
27/07/2019,01:10:01,22.6,66.6
27/07/2019,02:10:01,21.4,73.3
27/07/2019,03:10:01,20.6,76.1
27/07/2019,04:10:01,20.4,87.4
27/07/2019,05:10:01,20.7,86.4
27/07/2019,06:10:01,20.4,88.6
27/07/2019,07:10:01,19.9,90.7
27/07/2019,08:10:01,19.6,90.7
27/07/2019,09:10:01,19.5,90.9
27/07/2019,10:10:01,19.6,89
27/07/2019,11:10:01,20.1,86.9
27/07/2019,12:10:01,19.2,88.8
27/07/2019,13:10:01,20.1,87.7
27/07/2019,14:10:01,21.8,81.2
27/07/2019,15:10:01,21.9,81.6
27/07/2019,16:10:01,22.4,79.3
27/07/2019,17:10:01,21.6,77.9
27/07/2019,18:10:01,21.7,79.1
27/07/2019,19:10:01,20.1,82.9
27/07/2019,20:10:01,19.7,83.6
27/07/2019,21:10:01,18.8,89
27/07/2019,22:10:01,18.5,90.8
27/07/2019,23:10:01,18.6,90.7
28/07/2019,00:10:01,18.4,90.7
28/07/2019,01:10:01,18.5,91
28/07/2019,02:10:01,18,93.5
28/07/2019,03:10:01,17.6,94.6
28/07/2019,04:10:01,17.4,95.5
28/07/2019,05:10:01,17,97.1
28/07/2019,06:10:01,17.6,93.5
28/07/2019,07:10:01,18.1,90.8
28/07/2019,08:10:01,19.2,88.2
28/07/2019,09:10:01,19.8,83.8
28/07/2019,10:10:01,20.6,77.5
28/07/2019,11:10:01,22.3,72.9
28/07/2019,12:10:01,22.4,69.8
28/07/2019,13:10:01,23.7,63.4
28/07/2019,14:10:01,25.3,57.3
28/07/2019,15:10:01,26.6,51.6
28/07/2019,16:10:01,30.1,41.9
28/07/2019,17:10:01,26.9,49
28/07/2019,18:10:01,26.6,48.7
28/07/2019,19:10:01,24.8,52.2
28/07/2019,20:10:01,23.2,56.3
28/07/2019,21:10:01,22.4,60.3
28/07/2019,22:10:01,21.7,65.3
28/07/2019,23:10:01,20.4,73.4
29/07/2019,00:10:01,19.7,76.8
29/07/2019,01:10:01,18.9,80.1
29/07/2019,02:10:01,17.9,82
29/07/2019,03:10:01,17.7,83
29/07/2019,04:10:01,17.3,83.8
29/07/2019,05:10:01,16.4,86.8
29/07/2019,06:10:01,16.8,86.4
29/07/2019,07:10:01,21.6,71.6
29/07/2019,08:10:01,28.4,52.4
29/07/2019,09:10:01,30.6,44.3
29/07/2019,10:10:01,31.5,36.5
29/07/2019,11:10:01,31.1,38.1
29/07/2019,12:10:01,29.4,38.7
29/07/2019,13:10:01,29.7,37
29/07/2019,14:10:01,31.9,30.3
29/07/2019,15:10:01,36.3,26.9
29/07/2019,16:10:01,35.2,28.4
29/07/2019,17:10:01,28.6,38.1
29/07/2019,18:10:01,28.2,38.2
29/07/2019,19:10:01,27.7,37.8
29/07/2019,20:10:01,26.8,39
29/07/2019,21:10:01,25.4,43.7
29/07/2019,22:10:01,23.7,47.4
29/07/2019,23:10:01,22.4,53.6
30/07/2019,00:10:01,20.7,59.9
30/07/2019,01:10:01,20.4,57.9
30/07/2019,02:10:01,19.6,60.9
30/07/2019,03:10:01,19.1,63.7
30/07/2019,04:10:01,18.7,66
30/07/2019,05:10:01,18.2,69.3
30/07/2019,06:10:01,19.3,66.5
30/07/2019,07:10:01,24,58.2
30/07/2019,08:10:01,24.1,59.4
30/07/2019,09:10:01,25.8,53.1
30/07/2019,10:10:01,21.1,65.9
30/07/2019,11:10:01,20.4,68.8
30/07/2019,12:10:01,27.9,49.6
30/07/2019,13:10:01,30.2,41.6
30/07/2019,14:10:01,28.6,39.8
30/07/2019,15:10:01,29.4,38.9
30/07/2019,16:10:01,27.9,41.3
30/07/2019,17:10:01,27.1,42.7
30/07/2019,18:10:01,26.5,42.2
30/07/2019,19:10:01,25.2,45.5
30/07/2019,20:10:01,24.1,51.3
30/07/2019,21:10:01,22.4,53.9
30/07/2019,22:10:01,21.6,57
30/07/2019,23:10:01,20.7,61.4
31/07/2019,00:10:01,19.4,66.9
31/07/2019,01:10:01,18.6,70.6
31/07/2019,02:10:01,17.9,71.6
31/07/2019,03:10:01,17.2,74.1
31/07/2019,04:10:01,16.6,74.7
31/07/2019,05:10:01,16.4,78.7
31/07/2019,06:10:01,17,78.4
31/07/2019,07:10:01,17,80.2
31/07/2019,08:10:01,17.8,78.8
31/07/2019,09:10:01,19.7,72.5
31/07/2019,10:10:01,22.6,60.6
31/07/2019,11:10:01,25.7,51
31/07/2019,12:10:01,25.6,47.1
31/07/2019,13:10:01,25,45.4
31/07/2019,14:10:01,27.6,35.8
31/07/2019,15:10:01,23.1,51
31/07/2019,16:10:01,24,48.8
31/07/2019,17:10:01,24.9,44.3
